title,performer,genre,sentiment,party,cand_full,cand_f,cand_l,campaign,event_type,url_used,year,cand_year,is_instrumental,n_words,lang_song,bad_scrape,title_key,num_plays,song_ct,id,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,n_tokens,n_vad,vad_coverage,avg_valence,avg_arousal,avg_dominance,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,woman,lastname_year,front_runner,i_less_we,fem_male
You Can't Always Get What You Want,The Rolling Stones,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/the-rolling-stones-you-cant-always-get-what-you-want-lyrics,2020,Trump 2020,FALSE,512,en,FALSE,you can't always get what you want,81,71,154,0.8714596949891068,0.8714596949891068,0.6535947712418301,0.6535947712418301,1.5250544662309369,1.0893246187363834,0.4357298474945534,1.5250544662309369,1.0893246187363834,2.832244008714597,466,143,0.30686695278969955,0.1369517193046605,0.11392659627953747,0.1112588936118348,1,459,4.94,99,2.18,64.87,57.38,6.1,96.08,81.26,55.12,30.5,23.75,4.14,1.31,14.6,3.7,0,6.75,8.06,2.83,0.44,6.32,6.1,2.4,3.7,4.79,25.27,1.09,0.22,3.27,1.53,1.53,0.22,28.98,0.65,23.53,2.4,0,7.41,12.42,0,6.75,0,3.7,3.27,0.44,0.87,0.65,0.22,0,0.22,0,0,24.62,2.61,0,0.44,0,0,1.31,22,0.87,0,3.05,1.96,0,0,0,0,1.74,1.31,0,0.22,0,0.22,3.49,0.65,0.22,0,0,0.44,0,1.31,0.22,1.53,3.92,5.88,0,0.22,0,0,0,0,11.76,6.75,0.22,0.44,2.4,1.09,1.09,0,1.96,4.36,1.53,3.7,6.97,1.31,3.05,3.27,0.22,19.17,0.44,9.15,0,1.09,5.01,3.49,0,0,Trump 2020,1,2.8299999999999996,1.0899999999999999
YMCA,Village People,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/village-people-ymca-lyrics,2020,Trump 2020,FALSE,655,en,FALSE,ymca,34,71,155,0.1893939393939394,1.3257575757575757,0.1893939393939394,0.1893939393939394,1.3257575757575757,0.3787878787878788,0.3787878787878788,1.1363636363636365,0.3787878787878788,1.7045454545454546,528,132,0.25,0.12575470615243345,0.0840521694214876,0.09795827594123048,1,528,66.38,98.54,54.55,80.85,5.93,3.03,85.8,74.62,54.36,16.86,11.55,3.6,0,6.63,0.38,0.95,5.3,15.34,10.61,0.57,13.07,11.93,2.65,1.89,1.33,22.73,9.66,1.89,0.57,0.19,0.38,0,24.24,2.84,6.82,2.08,0.38,3.6,0.38,0.19,0.38,0,5.87,4.92,0.95,4.92,3.98,0.95,0,0,0.76,0,17.05,2.08,0.38,0,0,0,1.7,14.96,0,0,0,7.01,0,0,0,0,2.46,2.46,0,0,0,0,0.57,0.19,0,0,0,0,0,0.38,0,0.57,0.38,0.95,0.38,0,0,0,0,0,14.58,10.8,0,1.52,8.33,0,0.38,0.76,6.82,3.79,9.09,0.57,0.19,0.19,0,0,0,29.36,15.91,7.39,0.76,0,4.92,0.38,0,0,Trump 2020,1,3.6,-7.01
Macho Man,Village People,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/Village-people-macho-man-lyrics,2020,Trump 2020,FALSE,692,en,FALSE,macho man,14,71,156,0.9328358208955224,1.8656716417910448,0,0.9328358208955224,2.425373134328358,0.5597014925373134,0.746268656716418,2.2388059701492535,1.1194029850746268,3.171641791044776,541,226,0.4177449168207024,0.12333740589089948,0.09713627658169328,0.11297632413155462,1,536,47.04,67.39,13.83,67.25,19.14,5.04,83.4,57.65,43.28,16.79,13.99,9.51,0,1.87,2.43,0.19,2.8,15.3,7.09,0,9.51,12.5,2.24,1.49,1.12,20.52,2.61,1.12,1.87,0,0.75,1.12,13.62,0.93,5.22,1.49,0.56,2.24,0.75,0,0.19,0,4.48,3.73,0.75,1.31,1.31,0,0,0,0,0,18.47,4.66,0.37,0.56,0,0.19,3.54,13.62,1.31,0,0,9.33,0,0,0,0,1.12,0.37,0,0.37,0,0.37,9.51,0.93,0,0.37,0,0,0,0,0,0,1.12,3.73,0,0,0,0,0,0.37,8.4,6.72,0.93,1.31,3.36,0.56,0,1.49,0.93,3.73,4.85,2.05,5.6,4.29,1.12,0.19,0,37.87,0.37,12.69,0.37,4.66,7.46,12.31,0,0,Trump 2020,1,9.51,-9.33
My Way,Frank Sinatra,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/frank-sinatra-my-way-lyrics,2020,Trump 2020,FALSE,265,en,FALSE,my way,10,71,157,0.8264462809917356,0.4132231404958678,0.4132231404958678,0.8264462809917356,1.2396694214876034,1.2396694214876034,0,1.6528925619834711,1.6528925619834711,2.479338842975207,242,52,0.21487603305785125,0.23122218690400506,0.15985378258105531,0.1923871582962492,1,242,1.73,1,99,20.23,121,7.02,94.63,81.4,69.01,26.86,17.77,15.29,0,0.41,1.65,0,9.09,17.36,4.55,0.41,8.68,12.4,4.96,11.16,2.48,19.42,6.2,7.44,1.65,0.83,0.83,0,28.93,3.72,9.5,2.07,0,0.83,1.24,0.41,5.37,0,2.48,1.24,1.24,2.07,1.24,0.83,0,0,0.83,0,7.85,4.13,0,0,0,0,2.89,3.31,0,0.41,0,2.07,0,0,0,0,0.41,0,0.41,0,0,0,2.48,0,0,0,0,0,0,0.83,0,0.83,0,0.83,0,0.83,0,0,0.83,0,4.96,9.5,0,1.24,7.02,0.41,0,0.41,4.13,12.4,4.13,1.65,1.65,0,0.83,0.83,0,13.64,0,9.09,0.41,0,4.13,0,0,0,Trump 2020,1,15.29,-2.07
Billie Jean,Michael Jackson,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/michael-jackson-billie-jean-lyrics,2020,Trump 2020,FALSE,703,en,FALSE,billie jean,9,71,158,0.5226480836236934,0.6968641114982579,0.34843205574912894,0,1.3937282229965158,0.34843205574912894,0.5226480836236934,1.2195121951219512,0.6968641114982579,1.7421602787456445,617,169,0.2739059967585089,0.11270952312228108,0.07690555223388243,0.0813444529204379,1,574,16.76,47.29,43.71,55.48,114.8,3.66,85.89,68.29,55.57,18.64,16.55,7.67,0.52,1.57,5.23,0,2.09,16.2,8.36,0.7,6.1,11.67,3.83,4.18,5.4,17.77,2.61,1.39,3.14,2.26,0.17,0.7,28.05,6.45,7.84,1.39,0.7,0.17,0,0,5.23,0.17,2.26,2.26,0,0.17,0.17,0,0,0,0,0,22.47,6.62,0.17,0,0,0,2.96,17.42,3.14,1.57,6.79,1.92,0,0,0,0,1.39,1.22,0.17,0,0,0,1.39,0,0,0,0,0,0,0.17,0,0,0,0.17,0,0,0,0,0.7,0,4.88,6.45,0,1.74,4.18,0.7,0,0,2.44,4.36,9.76,0.87,4.53,0.17,1.05,3.14,0.35,35.54,0,9.41,0.35,0.35,4.18,21.25,0,0,Trump 2020,1,7.15,4.87
The Best,Tina Turner,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/tina-turner-the-best-lyrics,2020,Trump 2020,FALSE,357,en,FALSE,the best,8,71,159,0.30959752321981426,0.9287925696594427,0,0.30959752321981426,0.6191950464396285,0.9287925696594427,0.6191950464396285,0.30959752321981426,1.5479876160990713,1.238390092879257,323,104,0.3219814241486068,0.18151940938318648,0.12707787568468684,0.14624613003095974,1,323,10.47,63.87,97.32,96.55,64.6,1.86,97.52,83.9,60.06,25.7,21.05,11.76,1.24,8.05,0,0,4.64,14.86,4.95,0,11.15,8.36,5.57,6.19,3.41,21.05,8.67,4.02,8.36,1.24,5.88,1.24,30.03,8.05,14.55,0.93,0.62,2.79,4.33,1.24,4.95,0,8.05,7.12,0.93,0.31,0.31,0,0,0,0,0,21.67,6.5,0,0,0,0.31,3.1,14.86,2.17,0,0,0,0,0,0,0,0.31,0,0,0,0,0.31,4.33,0.31,0,0,0,0,0,0,1.24,0.62,0,0.93,0,0,0,0,0.31,0,16.41,9.6,0,1.86,8.05,0.62,0,0.31,4.02,3.41,6.19,0,3.72,0,0,2.79,0.93,15.79,0,9.29,1.24,0,5.26,0,0,0,Trump 2020,1,10.52,0
United States of America's national anthem,Francis Scott Key,country,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/francis-scott-key-united-states-of-americas-national-anthem-lyrics,2020,Trump 2020,FALSE,351,en,FALSE,united states of america's national anthem,8,71,160,1.8808777429467085,2.5078369905956115,0.31347962382445144,2.5078369905956115,2.5078369905956115,0.9404388714733543,0.31347962382445144,2.8213166144200628,2.5078369905956115,3.4482758620689653,316,106,0.33544303797468356,0.20138995682261787,0.14193529307387473,0.1777015437392796,1,319,87.22,88.71,28.84,92.67,29,13.79,79.62,62.38,51.72,10.34,5.96,0,3.45,0.31,1.25,0.31,4.39,20.06,14.11,0.63,11.6,5.96,4.39,6.58,0,9.09,6.27,1.88,7.52,3.76,2.51,2.82,12.54,0.63,3.76,0.94,0.63,0.94,1.25,0,0.63,0,7.84,6.58,1.25,0.94,0.94,0,0,0,0,0,11.6,5.33,0.63,0,0.63,1.57,1.57,6.58,0,0,1.25,0.31,0.31,0.31,0,0,1.88,0,1.57,0,0,0.31,0,0,0,0,0,0,0,0,0,0.31,0,0.63,0,0.31,0,0.94,0.31,0,4.39,15.36,0.31,1.57,9.4,4.08,0.31,0,4.7,2.82,3.13,1.88,1.57,0,0,1.57,0,18.5,1.25,7.52,0.94,1.25,5.33,2.19,0,0,Trump 2020,1,-3.45,0.94
Beat It,Michael Jackson,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/michael-jackson-beat-it-lyrics,2020,Trump 2020,FALSE,565,en,FALSE,beat it,6,71,161,0.8849557522123894,0.4424778761061947,0.4424778761061947,0.6637168141592921,0.22123893805309736,0.8849557522123894,0.22123893805309736,0.8849557522123894,1.991150442477876,0.6637168141592921,459,185,0.40305010893246185,0.10077971777086821,0.12219086342980148,0.11522721836881128,1,452,1,91.11,1,11.27,452,1.99,82.08,67.92,57.52,30.53,11.95,0,0,6.42,0.22,3.32,18.58,4.42,0.88,0,4.87,13.05,6.64,5.53,5.75,17.04,5.75,0,4.42,0,1.33,3.1,23.89,4.87,10.62,1.55,1.55,4.42,1.77,0.44,2.65,0,7.08,3.1,3.98,0.66,0,0.66,0.22,0,0,0,16.59,3.76,0,0,1.55,1.55,0.66,12.61,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.88,0.22,0,0,0,0,0,0,0,0.44,3.54,0.22,0,0,0,0,0.22,0,5.75,4.65,0,0.88,1.55,2.43,0,0,0.88,0.22,10.18,4.65,3.54,1.77,0,0.22,1.55,33.85,0,7.96,0,0,6.86,19.03,0,0,Trump 2020,1,0,-0.88
Eye of the Tiger,Survivor,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/survivor-eye-of-the-tiger-lyrics,2020,Trump 2020,FALSE,274,en,FALSE,eye of the tiger,6,71,162,1.1406844106463878,2.661596958174905,0.38022813688212925,2.2813688212927756,1.520912547528517,1.1406844106463878,0.7604562737642585,1.9011406844106464,2.661596958174905,2.661596958174905,263,81,0.30798479087452474,0.20707412101581935,0.21151011594611088,0.2144345866779327,1,263,98.03,89.19,19.13,6.87,263,6.84,89.73,68.82,59.7,12.55,9.89,1.9,2.66,1.52,3.04,0.76,2.66,25.48,19.01,0,18.25,6.84,2.66,3.8,0.76,12.17,3.04,1.52,7.98,2.66,2.66,3.42,15.97,1.14,2.28,1.14,0,0.38,0.38,0,0.38,0,8.37,3.42,4.94,1.14,1.14,0,0,0,0,0,12.93,4.18,0,0,3.04,0,0,8.75,0,0,0,3.8,0,0,0,0,0.76,0,0,0.76,0.38,0,6.46,0.38,0,0,0,0,0,0.38,0.38,0.76,0,1.14,0.38,0,0,0.76,0.38,0,5.32,13.69,1.14,1.14,6.84,4.94,0,0.76,5.32,3.42,6.84,1.14,0.38,0.38,0,0,0,11.41,0,4.18,0,0,7.22,0,0,0,Trump 2020,1,-0.7600000000000002,-3.8
We Are The Champions,Queen,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/queen-we-are-the-champions-lyrics,2020,Trump 2020,FALSE,218,en,FALSE,we are the champions,6,71,163,2.8708133971291865,2.3923444976076556,1.4354066985645932,1.9138755980861244,0.9569377990430622,1.4354066985645932,0.9569377990430622,1.9138755980861244,3.349282296650718,1.9138755980861244,206,49,0.23786407766990292,0.2735475051264525,0.21558441558441557,0.2626794258373206,1,209,26.41,65.45,90.54,84.47,209,13.88,96.65,73.68,64.59,20.57,18.18,10.05,7.18,0.96,0,0,2.39,18.18,9.57,0,13.88,12.92,0,11.48,3.35,20.1,1.91,1.44,18.18,9.09,9.09,7.66,29.19,3.83,5.74,1.44,1.91,0.48,0,0,1.91,0,13.88,9.09,4.78,0.96,0.48,0.48,0,0,0,0,14.35,2.87,0.48,0.48,1.44,0,0.48,11.48,0,1.44,0,0,0,0,0,0,2.87,0.48,0.96,0,1.44,0,0.48,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.48,0.48,0,10.53,4.78,0,3.35,2.87,0,0,0,6.22,6.7,7.18,1.91,0.96,0.48,0,0.48,0,12.44,0,3.83,0,0,6.7,1.91,0,0,Trump 2020,1,2.870000000000001,0
Tiny Dancer,Elton John,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/elton-john-tiny-dancer-lyrics,2020,Trump 2020,FALSE,298,en,FALSE,tiny dancer,5,71,164,1.4760147601476015,1.1070110701107012,0.7380073800738007,1.1070110701107012,2.2140221402214024,1.1070110701107012,0.7380073800738007,2.2140221402214024,1.4760147601476015,2.952029520295203,273,106,0.3882783882783883,0.2248416069066351,0.1595140291025552,0.15809371301260183,1,271,71.1,88.35,94.5,35.98,54.2,8.12,84.87,71.22,51.29,16.61,14.76,6.64,0,4.43,3.69,0,1.85,11.81,9.59,0,13.28,4.8,6.27,3.32,1.11,15.5,8.49,5.17,0.74,0.74,0,0,16.97,2.21,5.17,1.85,1.11,1.48,0,1.48,0.74,0,1.85,1.48,0.37,1.48,1.11,0.37,0,0,0,0,16.61,4.43,0,0.74,0,0,1.48,13.65,1.48,0,3.69,1.85,0,0,0,0,5.17,4.43,0,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,18.82,0,3.32,12.18,1.85,2.21,0.74,7.38,2.95,5.9,0.74,1.11,0,0,0.74,0.37,12.92,1.48,8.49,0,0,2.21,0.74,0,0,Trump 2020,1,6.64,1.8399999999999999
I Want It That Way,Backstreet Boys,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/backstreet-boys-i-want-it-that-way-lyrics,2020,Trump 2020,FALSE,292,en,FALSE,i want it that way,5,71,165,0,0,0,0.36764705882352944,0,1.1029411764705883,0,0,1.1029411764705883,0,271,87,0.3210332103321033,0.19890128465179174,0.16282116294793778,0.16938810006761326,1,272,1,1,82,1,136,4.78,98.53,86.03,65.44,29.04,20.22,12.13,0.74,7.35,0,0,8.82,12.87,5.15,0.74,5.88,9.19,7.35,5.15,11.4,26.1,0.37,0.74,0.74,0.74,0,0,39.71,8.09,25.74,1.1,4.78,10.66,0,0,9.19,0,4.78,0,3.68,2.94,0,1.84,0,0,1.84,0,16.54,8.46,0,0,0,0,8.46,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,8.09,0,0,0,0,0,0,0,2.57,10.66,0,0.74,6.99,0.37,3.31,0,3.68,1.1,8.82,3.31,6.25,3.68,2.21,0.37,0,17.28,0,2.94,0.37,0,9.56,4.41,0,0,Trump 2020,1,11.39,0
Candle in the Wind,Elton John,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/elton-john-candle-in-the-wind-lyrics,2020,Trump 2020,FALSE,299,en,FALSE,candle in the wind,5,71,166,0.3389830508474576,1.0169491525423728,0,1.0169491525423728,1.0169491525423728,1.0169491525423728,0.3389830508474576,0.6779661016949152,1.3559322033898304,1.694915254237288,296,75,0.2533783783783784,0.1926011299435028,0.14856045197740114,0.1687954802259887,1,295,34.84,99,90.74,77.82,295,9.15,87.8,78.64,63.39,20.68,18.31,3.73,0.34,11.53,0,1.36,2.37,15.25,8.14,0.34,15.59,5.76,8.14,9.15,1.69,17.63,2.71,3.73,1.02,0.34,0.68,0,24.75,4.41,8.47,4.07,0.68,1.02,1.36,0,2.37,0,5.08,4.41,0.68,0.68,0,0.68,0,0,0.34,0,20.34,2.37,0,1.69,0,0,0.68,16.95,0,0,0,0.34,0,0,0,0,1.02,0.34,0,0,0.68,0,2.71,0.34,0.34,0,0,0,0.34,0,0.34,0.68,0,0,0,0,0,0,0.34,0.34,8.81,9.83,0,1.02,7.8,0.34,0.34,0.34,7.46,13.22,1.36,0,0.34,0,0,0.34,0,2.71,0,1.36,0,0,1.02,0.34,0,0,Trump 2020,1,3.39,-0.34
Sympathy for the Devil,The Rolling Stones,pop/rock,thumbs-up,R,Donald Trump,Donald,Trump,2020 Campaign,campaign rally,https://genius.com/the-rolling-stones-sympathy-for-the-devil-lyrics,2020,Trump 2020,FALSE,530,en,FALSE,sympathy for the devil,4,71,167,0.6451612903225806,1.075268817204301,1.075268817204301,1.075268817204301,1.2903225806451613,0.8602150537634409,0.43010752688172044,1.075268817204301,1.935483870967742,2.3655913978494625,465,128,0.2752688172043011,0.12957997311827957,0.09580645161290322,0.1079855510752688,1,465,32.41,78.38,34.43,67.65,42.27,7.1,81.51,60.43,42.37,18.71,15.48,8.82,0,4.95,0.86,0.43,3.23,12.26,4.3,0.43,7.53,7.31,2.15,6.24,0,15.05,3.01,3.66,3.01,0.43,0,2.58,17.63,1.29,6.24,1.51,1.29,1.29,3.23,0,1.29,0,7.1,4.95,1.94,3.44,2.58,0.65,0,0.22,0,0.22,18.28,6.02,1.08,0.86,0.86,0.86,1.72,12.26,0.65,0.22,0.22,1.94,0.22,0.22,0,0,3.01,1.08,0,0,0.43,1.51,2.58,0.43,0.22,0,0,0,0,0.86,0.65,0.65,1.08,1.08,0.65,0,0,0,0.22,0,8.39,5.16,0.22,0.86,2.8,0.43,0.43,0.43,2.8,4.52,4.95,1.94,10.54,0.86,3.44,3.01,4.09,20.65,0.86,10.75,1.51,0.43,6.02,1.08,0,0,Trump 2020,1,8.82,-1.72
9 to 5,Dolly Parton,country,thumbs-up,D,Elizabeth Warren,Elizabeth,Warren,2020 Campaign,campaign rally,https://genius.com/dolly-parton-9-to-5-lyrics,2020,Warren 2020,FALSE,369,en,FALSE,9 to 5,5,6,168,1.1204481792717087,1.1204481792717087,0,0.8403361344537815,0.8403361344537815,0.5602240896358543,0.5602240896358543,1.4005602240896358,1.4005602240896358,3.081232492997199,357,118,0.33053221288515405,0.1673076010065043,0.1279186250771495,0.1386056117362199,1,357,35.2,98.67,18.43,50.31,357,3.92,91.32,77.87,62.18,21.57,15.13,1.96,0,8.68,0.84,3.64,6.44,18.21,7.56,3.92,13.45,6.16,5.32,6.16,3.36,17.37,3.36,7.28,3.08,0.56,1.68,0.84,19.33,3.64,8.96,1.12,1.68,1.96,2.24,0,1.68,0,3.36,2.24,0.28,0.84,0,0,0,0,0,0,18.21,1.96,0,0,0,0.28,0.56,14.85,0.28,0.28,0,1.68,0,0,0,0,5.88,1.12,0.84,1.4,2.52,0,1.4,0,0,0,0,0,0,0.84,0,0,0.84,1.96,0,0.84,0.28,0.28,0,0,10.08,8.4,0.28,3.36,5.32,0.28,0,0,2.52,0.28,5.32,1.4,1.68,0.84,0.56,0.28,0,15.13,0,3.36,0,0,11.76,0,0,1,Warren 2020,0,1.96,-1.68
Respect,"Aretha Franklin, Otis Redding",pop/rock,question-circle,D,Elizabeth Warren,Elizabeth,Warren,2020 Campaign,campaign rally,https://genius.com/aretha-franklin-respect-lyrics,2020,Warren 2020,FALSE,455,en,FALSE,respect,2,6,169,0.5633802816901409,0.8450704225352113,0,0,0.8450704225352113,0,0.5633802816901409,0.5633802816901409,0.8450704225352113,1.1267605633802817,369,123,0.3333333333333333,0.1618802244360472,0.09293026451391274,0.11320966449101112,1,355,28.77,58.51,65.27,60.04,118.33,3.1,90.42,80.85,55.77,18.59,13.8,8.17,0,5.63,0,0,4.79,12.39,9.86,0,8.45,6.2,11.55,4.79,1.13,15.21,8.73,15.21,2.25,0.28,0,1.97,13.8,1.41,4.51,1.41,0.28,1.13,0.85,0,1.41,0,4.79,3.66,1.13,0.28,0,0.28,0,0,0,0,12.68,4.79,2.25,0.28,0,0.56,0.28,8.17,1.41,0,0,0.28,0,0,0,0,3.1,0,2.54,0,0.56,0,1.13,0.28,0,0,0,0,0,0.85,0,0.56,0.85,2.82,0,0,0.28,0,0,0,7.89,6.76,0,1.97,5.07,0,0,0,3.38,0.56,5.92,1.97,3.1,1.41,1.13,0,0.56,37.75,0,10.7,0.56,0,5.63,20.85,0,1,Warren 2020,0,8.17,-0.28
I Won't Back Down,"Tom Petty , The Heartbreakers",pop/rock,thumbs-up,D,Elizabeth Warren,Elizabeth,Warren,2020 Campaign,campaign rally,https://genius.com/tom-petty-i-wont-back-down-lyrics,2020,Warren 2020,FALSE,249,en,FALSE,i won't back down,1,6,170,0.49019607843137253,0,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0,0.49019607843137253,0.49019607843137253,0.49019607843137253,204,82,0.4019607843137255,0.22769607843137257,0.16929100908656147,0.20353299856527976,1,204,1.73,1,99,80.19,204,0.49,96.08,73.53,65.2,20.59,19.12,18.63,0,0.49,0,0,1.47,8.82,0.98,0.49,17.16,17.65,4.41,3.92,16.18,20.1,1.96,0.49,0,0,0,0,22.55,3.43,3.92,0.49,0,0.49,0,0,2.94,0,4.41,3.92,0,0,0,0,0,0,0,0.49,6.86,3.92,0,0,0,0,3.92,2.45,1.96,0,0,0,0,0,0,0,0.49,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,23.53,34.31,0,0.49,33.82,0,0,0,0,0.49,3.43,14.22,6.37,4.41,0,0,1.96,37.75,0,9.31,0,0,15.69,12.75,0,1,Warren 2020,0,18.63,0
Ordinary People,John Legend,r&b,thumbs-up,D,Elizabeth Warren,Elizabeth,Warren,2020 Campaign,campaign rally,https://genius.com/john-legend-ordinary-people-lyrics,2020,Warren 2020,FALSE,395,en,FALSE,ordinary people,1,6,171,0.8264462809917356,1.1019283746556474,0.5509641873278237,0.8264462809917356,1.3774104683195592,1.3774104683195592,1.1019283746556474,0.5509641873278237,1.9283746556473829,1.9283746556473829,369,145,0.39295392953929537,0.1652208606440581,0.10876603020803648,0.118240714353567,1,363,1,99,99,23.72,363,6.06,96.14,80.17,52.34,29.2,17.36,2.2,12.12,3.03,0,0,11.85,7.71,1.65,0.55,5.51,11.57,6.61,4.41,3.03,26.45,9.92,2.75,12.95,12.67,0.28,0,29.48,1.38,14.6,3.03,1.93,1.93,4.68,0,3.31,0,4.41,2.2,1.93,2.48,1.38,1.1,0,0.28,0,0.28,22.04,4.13,0,0,0.83,0.28,1.38,18.18,0.55,0,0.28,0,0,0,0,0,1.93,0.83,0.28,0.28,0,0.55,1.1,0.28,0.28,0,0,0,0,0,0,0,0.28,7.16,0,0,0,0,0,0,21.76,14.6,0,8.82,6.89,0,0,0.55,11.29,1.1,6.06,4.68,3.03,0.83,0.55,1.65,0,22.59,0,8.82,0,0,12.12,1.65,0,1,Warren 2020,0,-9.919999999999998,0.28
All of Me,John Legend,r&b,thumbs-up,D,Elizabeth Warren,Elizabeth,Warren,2020 Campaign,campaign rally,https://genius.com/john-legend-all-of-me-lyrics,2020,Warren 2020,FALSE,366,en,FALSE,all of me,1,6,172,1.466275659824047,1.1730205278592376,0.5865102639296188,1.466275659824047,1.466275659824047,2.0527859237536656,1.466275659824047,0.5865102639296188,2.6392961876832843,1.7595307917888563,344,91,0.26453488372093026,0.1806612742096613,0.135938255293094,0.15063001514614419,1,341,1.5,80.29,98.32,85.4,85.25,9.38,94.72,79.77,68.04,34.6,32.55,18.18,0.29,14.08,0,0,2.05,19.94,0.59,0,12.02,10.85,4.4,7.04,1.17,18.48,4.4,9.09,2.35,0.29,1.76,0.29,34.31,8.8,6.74,0.59,2.05,0.88,0.29,0.88,2.05,0,9.97,6.74,2.35,2.93,1.76,0.29,0,0,0.29,0,21.41,7.04,0,0,0,0,0.59,14.37,0,0,0,0,0,0,0,0,0.29,0.29,0,0,0,0,2.05,0.29,0,0,0,0,0,0,0,0.59,0,0.29,0,0,0,0.88,1.17,0,8.8,7.92,0.29,0.88,5.28,0.29,0.59,0.59,3.81,0.29,13.2,1.76,0.59,0,0.29,0.29,0,19.94,0,6.45,0.88,0,11.73,0.88,0,1,Warren 2020,0,17.89,0
More Than a Feeling,Boston,pop/rock,thumbs-up,D,Elizabeth Warren,Elizabeth,Warren,2020 Campaign,campaign rally,https://genius.com/Boston-more-than-a-feeling-lyrics,2020,Warren 2020,FALSE,241,en,FALSE,more than a feeling,1,6,173,0.45045045045045046,1.3513513513513513,0.45045045045045046,0.9009009009009009,1.3513513513513513,1.3513513513513513,0.9009009009009009,1.3513513513513513,2.7027027027027026,2.2522522522522523,222,75,0.33783783783783783,0.300972972972973,0.16875075075075074,0.20157357357357358,1,222,61.78,1,99,26.09,222,11.71,94.14,74.32,54.05,18.47,15.32,12.61,0,0,0.9,1.8,3.15,14.41,8.56,0,18.02,2.7,3.15,14.86,0,17.57,4.95,7.66,0,0,0,0,24.32,0,14.86,6.76,1.8,0.45,0.45,0,5.41,0.9,2.25,1.35,0.9,0.45,0,0.45,0,0,0,0,3.6,0,0,0,0,0,0,3.6,0,0,1.35,0,0,0,0,0,4.05,4.05,0,0,0,0,1.8,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.45,0,7.66,26.13,0,5.41,7.66,4.5,4.05,5.86,9.01,6.76,2.25,0,0,0,0,0,0,12.61,0,0.45,0,0,4.05,8.11,0,1,Warren 2020,0,12.61,1.35
